epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
79,0.0002557739207986742,1.0,0.2977282702922821,0.9369999766349792
80,0.00019036927551496774,1.0,0.2981735169887543,0.9359999895095825
81,0.0004646157321985811,0.999750018119812,0.2988591194152832,0.9359999895095825
82,0.00014755959273315966,1.0,0.299217164516449,0.9369999766349792
83,0.00017654002294875681,1.0,0.29930639266967773,0.9369999766349792
84,0.0005617545684799552,0.999750018119812,0.29928088188171387,0.9369999766349792
85,0.00015637862088624388,1.0,0.29933232069015503,0.9369999766349792
86,0.0002472353808116168,1.0,0.2996806800365448,0.9380000233650208
87,0.00047057002666406333,1.0,0.2998272776603699,0.9390000104904175
88,0.00014009035658091307,1.0,0.29986771941185,0.9390000104904175
89,0.00028817213024012744,1.0,0.29998186230659485,0.9390000104904175
90,0.00017025330453179777,1.0,0.299916535615921,0.9380000233650208
91,0.00017203105380758643,1.0,0.2998683750629425,0.9380000233650208
92,0.00015515121049247682,1.0,0.299663245677948,0.9380000233650208
93,0.0007036871975287795,0.999750018119812,0.2998599708080292,0.9380000233650208
94,0.00014324118092190474,1.0,0.2998124361038208,0.9380000233650208
95,0.00022851477842777967,1.0,0.2995956540107727,0.9380000233650208
96,0.0004441931960172951,0.999750018119812,0.2995239496231079,0.9380000233650208
97,0.00018039823044091463,1.0,0.29957497119903564,0.9380000233650208
98,0.0003073989355470985,1.0,0.2995702028274536,0.9380000233650208
99,0.0001477984042139724,1.0,0.2995087206363678,0.9380000233650208
