epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
80,0.7107319235801697,0.7287499904632568,1.9829387664794922,0.5299999713897705
81,0.6994478106498718,0.7292500138282776,1.9780634641647339,0.531000018119812
82,0.7094130516052246,0.7239999771118164,1.9793567657470703,0.531000018119812
83,0.705230176448822,0.7289999723434448,1.9783321619033813,0.5320000052452087
84,0.7152419686317444,0.7254999876022339,1.9787384271621704,0.5299999713897705
85,0.7241888046264648,0.7202500104904175,1.9822916984558105,0.531000018119812
86,0.7104433178901672,0.7275000214576721,1.980528712272644,0.531000018119812
87,0.6989772915840149,0.7335000038146973,1.9768015146255493,0.5299999713897705
88,0.7155930399894714,0.7245000004768372,1.977900505065918,0.531000018119812
89,0.7142162919044495,0.7317500114440918,1.979928970336914,0.5299999713897705
90,0.7181313633918762,0.7212499976158142,1.9789890050888062,0.5299999713897705
91,0.706592857837677,0.7245000004768372,1.979959487915039,0.5299999713897705
92,0.6991934776306152,0.7247499823570251,1.9758102893829346,0.5320000052452087
93,0.7014235854148865,0.7292500138282776,1.97544527053833,0.5329999923706055
94,0.7102519273757935,0.7252500057220459,1.9741432666778564,0.5329999923706055
95,0.7091187238693237,0.7285000085830688,1.9728939533233643,0.5329999923706055
96,0.7159626483917236,0.7192500233650208,1.9751460552215576,0.5320000052452087
97,0.7079402804374695,0.7267500162124634,1.976261019706726,0.5329999923706055
98,0.7098570466041565,0.7257500290870667,1.979498028755188,0.531000018119812
99,0.7106842994689941,0.7237499952316284,1.9805556535720825,0.531000018119812
